Model,Year,Miles,Location,Prices,Link,Scraped_On
 Honda accord EX Sedan 4D,2003,200K miles,"Newington, CT","$4,000",https://www.facebook.com//marketplace/item/7673173582804050/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai sonata GLS Sedan 4D,2007,120K miles,"Trumbull, CT","$3,400",https://www.facebook.com//marketplace/item/798631795405588/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Jeep grand cherokee Laredo Sport Utility 4D,2006,112K miles,"Bristol, CT","$2,500",https://www.facebook.com//marketplace/item/463609422980064/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry SE Sedan 4D,2002,196K miles,"Hartford, CT","$2,500",https://www.facebook.com//marketplace/item/1264350507879481/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Saab 900 SE Hatchback 4D,1998,77K miles,"New Britain, CT","$4,000",https://www.facebook.com//marketplace/item/2869981419824431/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru legacy 2.5i Sedan 4D,2011,170K miles,"West Hartford, CT","$5,200",https://www.facebook.com//marketplace/item/409950165148193/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford f150 super cab XLT Pickup 4D 6 1/2 ft,2008,180K miles,"Newington, CT","$1,800",https://www.facebook.com//marketplace/item/1196484888026253/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Audi a6 3.2 Quattro Sedan 4D,2007,158K miles,"South Windsor, CT","$4,995",https://www.facebook.com//marketplace/item/454854927167008/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2008,208K miles,"Berlin, CT","$2,200",https://www.facebook.com//marketplace/item/842077327287236/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord SE Sedan 4D,2002,168K miles,"Berlin, CT","$2,520",https://www.facebook.com//marketplace/item/1140020143914348/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mx-5 miata Convertible 2D,1999,115K miles,"Woodstock, CT","$7,500",https://www.facebook.com//marketplace/item/488124240359695/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru forester 2.5X Limited Sport Utility 4D,2010,161K miles,"Winsted, CT","$2,700",https://www.facebook.com//marketplace/item/1567984510728054/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Porsche panamera 4S Sedan 4D,2010,95K miles,"New Britain, CT","$16,000",https://www.facebook.com//marketplace/item/900189478155615/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mitsubishi i-miev,2014,85K miles,"Hebron, CT","$2,525",https://www.facebook.com//marketplace/item/8436162619745537/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford ranger regular cab Short Bed,1997,140K miles,"Rocky Hill, CT","$4,000",https://www.facebook.com//marketplace/item/1806422249858759/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet suburban LT,2018,67K miles,"Hartford, CT","$16,800",https://www.facebook.com//marketplace/item/7919957458080965/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet c-20,1983,65K miles,"Newington, CT","$8,500",https://www.facebook.com//marketplace/item/3418429934967749/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet trailblazer LT Sport Utility 4D,2009,220K miles,"Hartford, CT","$3,600",https://www.facebook.com//marketplace/item/2425958747593508/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru 25llim,2007,,"New Britain, CT","$1,400",https://www.facebook.com//marketplace/item/991028862491389/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru forester,2015,133K miles,"New Britain, CT","$10,995",https://www.facebook.com//marketplace/item/832872085388590/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra SE Sedan 4D,2018,150K miles,"Springfield, MA","$7,400",https://www.facebook.com//marketplace/item/1108566323543609/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai sonata Limited Sedan 4D,2016,121K miles,"Brimfield, MA","$8,100",https://www.facebook.com//marketplace/item/1133624481260087/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic LX Sedan 4D,2012,102K miles,"Westfield, MA","$6,499",https://www.facebook.com//marketplace/item/494387822921799/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota corolla LE Sedan 4D,2011,115K miles,"Danbury, CT","$7,100",https://www.facebook.com//marketplace/item/1867337857078396/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai sonata,2013,97K miles,"West Springfield, MA","$5,400",https://www.facebook.com//marketplace/item/1674334143320722/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry SE Sedan 4D,2013,157K miles,"New Milford, CT","$8,500",https://www.facebook.com//marketplace/item/503751498795902/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,2008,19K miles,"Hartford, CT","$4,500",https://www.facebook.com//marketplace/item/1129334544841433/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX-L Sedan 4D,2015,155K miles,"Cromwell, CT","$8,195",https://www.facebook.com//marketplace/item/1519337242323013/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra SE Sedan 4D,2010,114K miles,"East Hartford, CT","$4,300",https://www.facebook.com//marketplace/item/1578211989577600/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra GLS Sedan 4D,2012,150K miles,"Windsor, CT","$4,600",https://www.facebook.com//marketplace/item/1870349356810877/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda mazda3 i Touring Sedan 4D,2011,108K miles · Dealership,"Vernon Rockville, CT","$3,995",https://www.facebook.com//marketplace/item/1904455163339424/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Coupe 2D,2012,86K miles,"South Windsor, CT","$5,800",https://www.facebook.com//marketplace/item/980990633556070/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX-L Sedan 4D,2011,89K miles,"New Britain, CT","$7,900",https://www.facebook.com//marketplace/item/1188720638786450/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry XLE Sedan 4D,2008,97K miles,"Springfield, MA","$6,500",https://www.facebook.com//marketplace/item/1668368877280557/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2012,100K miles,"East Hartford, CT","$5,500",https://www.facebook.com//marketplace/item/2174706022863694/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford mustang V6 Coupe 2D,2016,134K miles,"Rocky Hill, CT","$12,000",https://www.facebook.com//marketplace/item/876993781111503/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Audi a4 Premium Sedan 4D,2017,37K miles,"Berlin, CT","$15,000",https://www.facebook.com//marketplace/item/438528658993822/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford focus SE Sedan 4D,2012,109K miles,"New Haven, CT","$4,900",https://www.facebook.com//marketplace/item/1564182084164951/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai kona SE Sport Utility 4D,2019,76K miles,"Poughquag, NY","$12,000",https://www.facebook.com//marketplace/item/1001444768242351/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru crosstrek 2.0i Limited Sport Utility 4D,2016,45K miles,"New Britain, CT","$13,500",https://www.facebook.com//marketplace/item/404650718701504/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda cr-v EX-L Sport Utility 4D,2009,98K miles,"Bloomfield, CT","$6,900",https://www.facebook.com//marketplace/item/7154113414690768/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru legacy 2.5i Premium Sedan 4D,2011,125K miles,"Brookfield, CT","$5,000",https://www.facebook.com//marketplace/item/456035523673896/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru legacy,2018,94K miles,"Hartford, CT","$14,499",https://www.facebook.com//marketplace/item/956300175893877/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra GLS Sedan 4D,2013,217K miles,"New Haven, CT","$3,800",https://www.facebook.com//marketplace/item/778328217488766/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Buick encore Convenience Sport Utility 4D,2016,61K miles,"Danbury, CT","$10,495",https://www.facebook.com//marketplace/item/717057957161698/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford c-max hybrid SEL Wagon 4D,2013,135K miles,"Granby, MA","$6,100",https://www.facebook.com//marketplace/item/1230305038338489/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet sonic Premier Hatchback 4D,2019,39K miles,"Canton, CT","$12,500",https://www.facebook.com//marketplace/item/1138503950788994/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota avalon Sedan 4D,2011,252K miles,"Hartford, CT","$4,800",https://www.facebook.com//marketplace/item/790753033171203/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic EX-L Sedan 4D,2010,214K miles,"Chicopee, MA","$2,900",https://www.facebook.com//marketplace/item/1247700929940212/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda cr-v Touring Sport Utility 4D,2022,8.5K miles,"Cromwell, CT","$25,500",https://www.facebook.com//marketplace/item/1134194047654806/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2009,130K miles,"East Hartford, CT","$3,700",https://www.facebook.com//marketplace/item/459977419976112/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru legacy 2.5i Limited Wagon 4D,2007,190K miles,"New Britain, CT","$2,950",https://www.facebook.com//marketplace/item/779907120967553/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Acura tsx Sedan 4D,2005,120K miles,"Waterbury, CT","$5,000",https://www.facebook.com//marketplace/item/8474723952556675/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford c-max hybrid SEL Wagon 4D,2014,138K miles,"Bristol, CT","$6,295",https://www.facebook.com//marketplace/item/971382941134926/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Audi a5 3.2 Quattro Coupe 2D,2009,161K miles,"Hamden, CT","$5,800",https://www.facebook.com//marketplace/item/1145203043377710/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet hhr LS Sport Wagon 4D,2007,141K miles,"Enfield, CT","$2,900",https://www.facebook.com//marketplace/item/1253283716054408/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mercedes-Benz e-class E 350 Sedan 4D,2007,112K miles,"Ledyard, CT","$4,800",https://www.facebook.com//marketplace/item/812698440966578/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai sonata GLS Sedan 4D,2009,131K miles,"Hamden, CT","$2,500",https://www.facebook.com//marketplace/item/978947927038942/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan sentra Sedan 4D,2010,153K miles,"Middletown, CT","$3,415",https://www.facebook.com//marketplace/item/1423472539050528/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mercedes-Benz e-class E 350 Sedan 4D,2013,217K miles,"Springfield, MA","$7,000",https://www.facebook.com//marketplace/item/440751768836866/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic EX Sedan 4D,2007,138K miles,"Riverhead, NY","$4,800",https://www.facebook.com//marketplace/item/1227627148398206/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai sonata,2008,230K miles,"New Britain, CT","$1,800",https://www.facebook.com//marketplace/item/1114849936282205/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota prius v Three,2012,130K miles,"West Haven, CT","$9,900",https://www.facebook.com//marketplace/item/981060743762683/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX-L Sedan 4D,2008,174K miles,"Hartford, CT","$6,000",https://www.facebook.com//marketplace/item/433716512896840/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Land Rover range rover Supercharged Sport Utility 4D,2007,100K miles,"Watertown, CT","$4,995",https://www.facebook.com//marketplace/item/1556152628592298/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan sentra,2007,123K miles,"Barkhamsted, CT","$2,500",https://www.facebook.com//marketplace/item/1866311520518312/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota prius I Hatchback 4D,2010,165K miles,"Waterbury, CT","$6,500",https://www.facebook.com//marketplace/item/840364867426536/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Pontiac g6 GT Sedan 4D,2006,147K miles,"Bristol, CT","$1,900",https://www.facebook.com//marketplace/item/843928847183492/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 BMW 3 series 335xi Sedan 4D,2008,180K miles,"Torrington, CT","$3,200",https://www.facebook.com//marketplace/item/486265053867641/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Mazda rx-8 Shinka Special Edition Coupe 4D,2005,96K miles,"Bridgeport, CT","$5,000",https://www.facebook.com//marketplace/item/1007214210457869/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda civic LX Sedan 4D,1998,137K miles,"New Britain, CT","$3,200",https://www.facebook.com//marketplace/item/1132790074679007/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Chevrolet impala LT Sedan 4D,2012,140K miles,"Bristol, CT","$3,900",https://www.facebook.com//marketplace/item/849030243808832/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Scion Hatchback Coupe 2D,2010,157K miles,"Norwich, CT","$3,700",https://www.facebook.com//marketplace/item/1457263554915946/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford mustang Convertible 2D,1988,70K miles,"Wallingford, CT","$6,800",https://www.facebook.com//marketplace/item/455410144015811/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 MINI Cooper S Convertible 2D,2005,122K miles,"Berlin, CT","$4,500",https://www.facebook.com//marketplace/item/769227981958943/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2009,110K miles,"Wethersfield, CT","$3,500",https://www.facebook.com//marketplace/item/1159066835383491/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda cr-v LX Sport Utility 4D,2001,121K miles,"New Britain, CT","$3,500",https://www.facebook.com//marketplace/item/1020879969749597/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Land Rover range rover 4.0 SE Sport Utility 4D,1998,207K miles,"Hartford, CT","$1,500",https://www.facebook.com//marketplace/item/1728700277943219/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru forester 2.5X Touring Sport Utility 4D,2012,130K miles,"West Hartford, CT","$4,800",https://www.facebook.com//marketplace/item/1465811600809124/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda pilot LX Sport Utility 4D,2015,139K miles · Dealership,"West Hartford, CT","$10,980",https://www.facebook.com//marketplace/item/1008103737988324/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Subaru forester 2.5X Sport Utility 4D,2010,166K miles,"Newington, CT","$4,500",https://www.facebook.com//marketplace/item/943526277524596/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Land Rover range rover Westminster Sport Utility 4D,2004,126K miles,"Farmington, CT","$5,000",https://www.facebook.com//marketplace/item/2794814920694055/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX Sedan 4D,2007,180K miles,"Newington, CT","$1,700",https://www.facebook.com//marketplace/item/1518047468805299/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Lexus RX 350 Sport Utility 4D,2008,180K miles,"Cromwell, CT","$6,000",https://www.facebook.com//marketplace/item/2661698527319986/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord LX Sedan 4D,2012,200K miles,"Wallingford, CT","$4,800",https://www.facebook.com//marketplace/item/1694926497942356/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Lexus RX 350 Sport Utility 4D,2007,221K miles,"Farmington, CT","$4,500",https://www.facebook.com//marketplace/item/343735024814986/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai elantra GLS Sedan 4D,2009,157K miles,"Hartford, CT","$3,500",https://www.facebook.com//marketplace/item/1159018845248844/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Honda accord EX Coupe 2D,2004,115K miles,"Hartford, CT","$5,500",https://www.facebook.com//marketplace/item/492945939834901/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Ford focus SE Sedan 4D,2003,2K miles,"East Hartford, CT","$2,400",https://www.facebook.com//marketplace/item/412635828020195/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 SV Sedan 4D,2014,98K miles · Dealership,"Willimantic, CT","$6,900",https://www.facebook.com//marketplace/item/8377988222229783/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry SE Sedan 4D,2021,13K miles,"Bridgeport, CT","$3,500",https://www.facebook.com//marketplace/item/1667962737290337/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2017,115K miles,"Waterbury, CT","$9,000",https://www.facebook.com//marketplace/item/26805523172368387/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Hyundai sonata GLS Sedan 4D,2011,115K miles,"New Haven, CT","$5,500",https://www.facebook.com//marketplace/item/1591324091661610/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,2010,152K miles,"Wolcott, CT","$6,500",https://www.facebook.com//marketplace/item/1397453674983680/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota camry XLE Sedan 4D,2007,147K miles,"East Hampton, CT","$4,400",https://www.facebook.com//marketplace/item/1144541303487189/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
 Toyota corolla LE Sedan 4D,2007,144K miles,"Manchester, CT","$4,000",https://www.facebook.com//marketplace/item/1429138918482783/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Af7aed136-74a7-497b-9b0f-bb1c125b98eb&__tn__=!%3AD,2024-07-03
