Model,Year,Miles,Location,Prices,Link,Scraped_On
 Chevrolet equinox LT Sport Utility 4D,2020,14K miles · Dealership,"Lafayette, IN","$22,900",https://www.facebook.com//marketplace/item/7862209680464966/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge charger,2019,73K miles,"West Lafayette, IN","$18,900",https://www.facebook.com//marketplace/item/1107462376983601/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Buick lucerne CXL Sedan 4D,2007,77K miles,"Lafayette, IN","$5,000",https://www.facebook.com//marketplace/item/702474595059983/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan altima,2007,12K miles,"Indianapolis, IN","$3,800",https://www.facebook.com//marketplace/item/424857516961498/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
" TOP USED CARS, SUVS & TRUCKS *bad credit no problem✓",2019,,"Highland, IN","$1,000",https://www.facebook.com//marketplace/item/992442259098928/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia soul Wagon 4D,2011,201K miles,"Fishers, IN","$3,500",https://www.facebook.com//marketplace/item/3761719707443766/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge caliber Mainstreet Sport Wagon 4D,2010,97K miles,"Indianapolis, IN","$3,500",https://www.facebook.com//marketplace/item/1603099233865235/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda accord EX Sedan 4D,2000,173K miles · Dealership,"Lafayette, IN","$3,300",https://www.facebook.com//marketplace/item/473671851770551/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford escort SE Wagon 4D,1987,39K miles,"Crown Point, IN","$6,800",https://www.facebook.com//marketplace/item/1034805238269333/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu ls fleet,2019,64K miles · Dealership,"Indianapolis, IN","$17,900",https://www.facebook.com//marketplace/item/1523846985178255/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Freightliner cascadia evolution 5 car Sun country trailer,2017,999 miles,"Frankfort, IN","$55,000",https://www.facebook.com//marketplace/item/281595101292041/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Jeep cherokee Limited Sport Utility 4D,2015,169K miles,"Indianapolis, IN","$9,500",https://www.facebook.com//marketplace/item/1436716893686452/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda accord SE Coupe 2D,2002,212K miles,"Battle Ground, IN","$1,200",https://www.facebook.com//marketplace/item/1039183517537600/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge caliber SXT Sport Wagon 4D,2010,133K miles,"Richton Park, IL","$3,500",https://www.facebook.com//marketplace/item/8744877708861339/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Pontiac g6 GT Sedan 4D,2006,180K miles,"Indianapolis, IN","$2,000",https://www.facebook.com//marketplace/item/272217702621526/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu,2007,83K miles,"Indianapolis, IN","$3,100",https://www.facebook.com//marketplace/item/1013682653456503/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford mustang V6,1997,125K miles,"Elkhart, IN","$4,999",https://www.facebook.com//marketplace/item/7726574950770004/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet malibu ls,2000,61K miles,"Carmel, IN","$4,900",https://www.facebook.com//marketplace/item/1795150057641113/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge avenger $800 down,2012,86K miles,"Kokomo, IN",$800,https://www.facebook.com//marketplace/item/404996795539887/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Toyota t100 xtracab SR5 Pickup,1996,287K miles,"Lafayette, IN","$3,000",https://www.facebook.com//marketplace/item/1495475987731901/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford f350 super duty crew cab Lariat Pickup 4D 8 ft,2008,327K miles,"Lafayette, IN","$7,300",https://www.facebook.com//marketplace/item/1118017799494629/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford f250 regular cab,1995,130K miles,"Linden, IN","$5,000",https://www.facebook.com//marketplace/item/827630472757145/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 GMC 1500 regular cab Long Bed,1995,1.2K miles,"Lafayette, IN","$4,500",https://www.facebook.com//marketplace/item/1809641979543559/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet corvair,1964,100K miles,"Selma, IN","$6,500",https://www.facebook.com//marketplace/item/388664983868077/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford f150 super cab Short Bed,1997,178K miles,"Monticello, IN",$650,https://www.facebook.com//marketplace/item/815037290827815/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Volkswagen jetta V6 GLS Wagon 4D,2002,28K miles,"Monon, IN","$3,500",https://www.facebook.com//marketplace/item/1318509515737484/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Dodge journey SXT Sport Utility 4D,2009,118K miles,"Lake Village, IN","$3,800",https://www.facebook.com//marketplace/item/1221498422342377/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford taurus SES Sedan 4D,2003,127K miles,"Chicago, IL","$1,900",https://www.facebook.com//marketplace/item/1447652152549004/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox,2020,82K miles,"Lafayette, IN","$22,500",https://www.facebook.com//marketplace/item/360473016972331/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox premier,2021,18K miles,"Indianapolis, IN","$22,900",https://www.facebook.com//marketplace/item/1006342361020062/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet 2500 regular cab Long Bed,1983,123K miles,"Lafayette, IN","$8,500",https://www.facebook.com//marketplace/item/442907545265969/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford fusion hybrid 🤘,2020,,"Indianapolis, IN","$23,500",https://www.facebook.com//marketplace/item/1436055623678748/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet monte carlo SS Coupe 2D,1986,90K miles,"Lafayette, IN","$9,000",https://www.facebook.com//marketplace/item/778645857715376/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Hyundai sonata sel sedan,2018,44K miles,"Fishers, IN","$16,488",https://www.facebook.com//marketplace/item/774803837963694/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Kia optima lx,2016,113K miles,"Carmel, IN","$9,900",https://www.facebook.com//marketplace/item/3344319979209800/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Toyota corolla,2020,68K miles,"Whitestown, IN","$19,274",https://www.facebook.com//marketplace/item/321189790965175/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda cr-v LX Sport Utility 4D,2015,150K miles,"Lafayette, IN","$11,100",https://www.facebook.com//marketplace/item/786376613635572/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Nissan maxima,2017,114K miles,"Indianapolis, IN","$2,000",https://www.facebook.com//marketplace/item/3722483034699390/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Jeep cherokee limited,2016,84K miles,"Fishers, IN","$15,489",https://www.facebook.com//marketplace/item/411854775050797/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda civic,2012,63K miles · Dealership,"Indianapolis, IN","$14,900",https://www.facebook.com//marketplace/item/1414588892466518/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Toyota prius c,2012,177K miles,"Indianapolis, IN","$8,995",https://www.facebook.com//marketplace/item/2117945681913303/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda accord ex,2008,100K miles · Dealership,"Indianapolis, IN","$9,900",https://www.facebook.com//marketplace/item/960613559040008/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Ford fusion,2018,115K miles,"Indianapolis, IN","$11,995",https://www.facebook.com//marketplace/item/1583771762193774/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet suburban ltz 4wd,2016,143K miles,"Chicago, IL","$6,000",https://www.facebook.com//marketplace/item/301205996321270/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Pontiac vibe Sport Wagon 4D,2007,130K miles,"Avon, IN","$4,500",https://www.facebook.com//marketplace/item/992709739165105/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Volkswagen passat GLS Wagon 4D,2003,175K miles,"Kewanna, IN","$3,000",https://www.facebook.com//marketplace/item/1510695826466698/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
,,,"Indianapolis, IN","$2,000",https://www.facebook.com//marketplace/item/1112596869963871/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet equinox LT,2018,122K miles,"Indianapolis, IN","$13,495",https://www.facebook.com//marketplace/item/867018401906060/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Chevrolet hhr LS Sport Wagon 4D,2007,390K miles,"West Lafayette, IN","$1,300",https://www.facebook.com//marketplace/item/1861813710931495/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
 Honda accord EX,2008,163K miles,"Elkhart, IN","$5,950",https://www.facebook.com//marketplace/item/400759362966554/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3Ab6e566e2-06c5-4430-a627-087647b93147&__tn__=!%3AD,2024-07-02
