Model,Year,Miles,Location,Prices,Link,Scraped_On
 Kia rio LX Sedan 4D,2013,138K miles,"Cincinnati, OH","$3,395",https://www.facebook.com//marketplace/item/1020777416240122/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota camry Hybrid Sedan 4D,2009,220K miles,"Monroe, OH","$1,500",https://www.facebook.com//marketplace/item/752333626807791/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Volkswagen new beetle GL Hatchback 2D,2004,125K miles,"Miamisburg, OH","$3,200",https://www.facebook.com//marketplace/item/508335578281260/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord hybrid sport,2024,12K miles,"West Chester, OH","$29,900",https://www.facebook.com//marketplace/item/1258420318477609/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Hyundai genesis coupe 3.8 Coupe 2D,2010,122K miles,"Mason, OH","$13,500",https://www.facebook.com//marketplace/item/458096326833683/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Volkswagen passat // 500$ downpayment // we help approve everyone,2015,182K miles,"Hamilton, OH","$4,999",https://www.facebook.com//marketplace/item/2131862407157498/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord LX-P Sedan 4D,2011,116K miles,"Fairfield, OH","$6,199",https://www.facebook.com//marketplace/item/1497784177525947/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda fit LX Hatchback 4D,2017,8.5K miles,"Hamilton, OH","$8,800",https://www.facebook.com//marketplace/item/1149721253003443/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2015,51K miles,"Hamilton, OH","$9,500",https://www.facebook.com//marketplace/item/843733254486825/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota avalon Limited Sedan 4D,2008,182K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/493610016527073/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic,2013,75K miles,"West Chester, OH","$9,995",https://www.facebook.com//marketplace/item/345437865316227/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota camry SE Sedan 4D,2019,43K miles,"Fairfield, OH","$2,000",https://www.facebook.com//marketplace/item/792109392894796/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Volkswagen jetta,2012,137K miles,"Cincinnati, OH","$6,800",https://www.facebook.com//marketplace/item/797375822542424/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford fiesta SE Sedan 4D,2014,70K miles,"Cleves, OH","$3,500",https://www.facebook.com//marketplace/item/1926347357811390/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Kia soul Wagon 4D,2015,122K miles · Dealership,"Cincinnati, OH","$4,999",https://www.facebook.com//marketplace/item/955913339557189/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Lincoln town car,2001,87K miles,"Franklin, OH","$5,500",https://www.facebook.com//marketplace/item/1613942302771596/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Pontiac solstice Convertible 2D,2006,102K miles,"Batavia, OH","$8,400",https://www.facebook.com//marketplace/item/865124795513819/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda crosstour EX Sport Utility 4D,2012,132K miles,"Cincinnati, OH","$5,800",https://www.facebook.com//marketplace/item/2947701892049138/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Mercury sable LS Premium Wagon 4D,2004,145K miles,"West Chester, OH","$3,600",https://www.facebook.com//marketplace/item/383360614724712/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic 1500 Down,2015,130K miles,"Hamilton, OH","$1,500",https://www.facebook.com//marketplace/item/1298395284454327/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Acura tl,2004,18K miles,"Cincinnati, OH","$3,300",https://www.facebook.com//marketplace/item/1201602170981123/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord coupe,2007,179K miles,"Lebanon, OH","$3,250",https://www.facebook.com//marketplace/item/1536720910558120/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic sport 4d ** 3k miles* More colors available,2023,3.5K miles,"Monroe, OH","$20,900",https://www.facebook.com//marketplace/item/966178111959894/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chrysler pt cruiser Limited Sport Wagon 4D,2005,110K miles,"Hamilton, OH","$2,500",https://www.facebook.com//marketplace/item/409653131420695/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord EX-L Sedan 4D,2011,140K miles,"Cincinnati, OH","$5,990",https://www.facebook.com//marketplace/item/1024652219659840/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford fusion Titanium Hybrid Sedan 4D,2014,105K miles,"Mason, OH",$1,https://www.facebook.com//marketplace/item/1024085535796265/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord se,2011,159K miles,"Covington, KY","$5,950",https://www.facebook.com//marketplace/item/1025445862919955/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota venza Wagon 4D,2010,207K miles,"Cincinnati, OH","$8,000",https://www.facebook.com//marketplace/item/1438156453507394/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota rav4 Limited Sport Utility 4D,2006,133K miles,"Hamilton, OH","$6,200",https://www.facebook.com//marketplace/item/2187547961603189/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Audi a6 2.7T Quattro Sedan 4D,2003,135K miles,"Batavia, OH","$2,700",https://www.facebook.com//marketplace/item/1563596657552324/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Hyundai tiburon GS Coupe 2D,2006,123K miles,"Fairfield, OH","$2,600",https://www.facebook.com//marketplace/item/1013458523831682/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord EX Sedan 4D,2005,163K miles,"Cincinnati, OH","$3,450",https://www.facebook.com//marketplace/item/867263855422548/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic Sport Sedan 4D,2022,45K miles,"Fairfield, OH","$16,800",https://www.facebook.com//marketplace/item/380974338076464/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic Sport Hatchback 4D,2017,158K miles,"Fairfield, OH","$11,250",https://www.facebook.com//marketplace/item/803750278520001/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Pontiac vibe awd,2009,110K miles,"Lebanon, OH","$6,200",https://www.facebook.com//marketplace/item/787268213512316/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic Hybrid Sedan 4D,2010,160K miles · Dealership,"Amelia, OH","$4,695",https://www.facebook.com//marketplace/item/1140541407226755/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Lexus IS 350 Sport Sedan 4D,2008,237K miles,"Cincinnati, OH","$5,500",https://www.facebook.com//marketplace/item/726398496192253/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Dodge avenger SE Sedan 4D,2013,204K miles · Dealership,"Cincinnati, OH","$2,900",https://www.facebook.com//marketplace/item/1645356329598115/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda fit Hatchback 4D,2010,99K miles,"Middletown, OH","$6,400",https://www.facebook.com//marketplace/item/331534579893740/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet malibu LT Sedan 4D,2012,195K miles,"Cincinnati, OH","$4,500",https://www.facebook.com//marketplace/item/1017779069936669/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet camaro LS Coupe 2D,2011,112K miles,"Cincinnati, OH","$9,500",https://www.facebook.com//marketplace/item/1626603284792128/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Subaru outback 3.6R Touring Wagon 4D,2018,112K miles,"Cincinnati, OH","$17,995",https://www.facebook.com//marketplace/item/797345055852528/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Nissan 350z Coupe 2D,2008,140K miles,"Monroe, OH","$6,500",https://www.facebook.com//marketplace/item/304176799357826/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Subaru brz Limited Coupe 2D,2015,7K miles,"Mason, OH","$21,500",https://www.facebook.com//marketplace/item/248187861618090/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Land Rover LR4,2016,108K miles,"Cincinnati, OH","$5,000",https://www.facebook.com//marketplace/item/832653408819685/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord EX-L Coupe 2D,2012,116K miles,"Cincinnati, OH",Free,https://www.facebook.com//marketplace/item/1013627803687997/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Volvo xc60 T6 Sport Utility 4D,2011,169K miles,"Cincinnati, OH","$5,950",https://www.facebook.com//marketplace/item/3623503857960219/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda beat,1992,56K miles,"Maineville, OH","$7,800",https://www.facebook.com//marketplace/item/1296796844675140/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda fit LX Hatchback 4D,2017,72K miles,"Milford, OH","$5,900",https://www.facebook.com//marketplace/item/1648700982571200/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet cobalt LT Sedan 4D,2009,166K miles,"Franklin, OH","$2,950",https://www.facebook.com//marketplace/item/852052550133534/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Buick lesabre custom,2005,94K miles,"Milford, OH","$6,999",https://www.facebook.com//marketplace/item/774398771568656/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Dodge journey SXT Sport Utility 4D,2014,132K miles,"Morrow, OH","$5,799",https://www.facebook.com//marketplace/item/1289494242431079/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Mazda mazda6 MAZDASPEED6 Sport Sedan 4D,2006,144K miles,"Middletown, OH","$3,800",https://www.facebook.com//marketplace/item/1379613179371282/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Laredo Sport Utility 4D,2008,80K miles,"Middletown, OH","$3,500",https://www.facebook.com//marketplace/item/1021776315656630/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet corvette Coupe 2D,1993,105K miles,"Morrow, OH","$8,750",https://www.facebook.com//marketplace/item/1048442586613305/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet malibu LT Sedan 4D,2011,172K miles,"Loveland, OH","$2,799",https://www.facebook.com//marketplace/item/1243171333719241/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Cadillac CTs 4,2011,156K miles,"Maineville, OH","$4,950",https://www.facebook.com//marketplace/item/1132922697784015/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic Sport,2022,34K miles,"Franklin, OH","$18,595",https://www.facebook.com//marketplace/item/1099280891159628/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Jeep liberty Limited Jet Edition Sport Utility 4D,2012,96K miles,"Monroe, OH","$6,950",https://www.facebook.com//marketplace/item/950069573562108/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Saturn ion 2 Sedan 4D,2007,120K miles,"Englewood, OH","$2,995",https://www.facebook.com//marketplace/item/460041063486517/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford fiesta,2016,117K miles,"West Chester, OH","$9,995",https://www.facebook.com//marketplace/item/972241911294231/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord LX Sedan 4D,2007,208K miles,"Loveland, OH","$2,500",https://www.facebook.com//marketplace/item/1136151184313221/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic EX Coupe 2D,2012,132K miles · Dealership,"Amelia, OH","$3,800",https://www.facebook.com//marketplace/item/474212858329716/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Laredo Sport Utility 4D,2010,191K miles,"Miamisburg, OH","$3,000",https://www.facebook.com//marketplace/item/541870338179059/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet camaro,1980,123K miles,"Springboro, OH",$900,https://www.facebook.com//marketplace/item/1149047389710967/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Volkswagen beetle Triple white on white on white,1979,32K miles,"Cincinnati, OH","$35,000",https://www.facebook.com//marketplace/item/390918213963299/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Jeep grand cherokee Laredo Sport Utility 4D,2011,154K miles · Dealership,"Cincinnati, OH","$6,900",https://www.facebook.com//marketplace/item/1969901710104769/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Volkswagen passat 1.8T R-Line Sedan 4D,2017,18K miles,"Cincinnati, OH","$7,995",https://www.facebook.com//marketplace/item/400123339163573/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota camry SE Nightshade Edition Sedan 4D,2020,42K miles,"Batavia, OH","$24,799",https://www.facebook.com//marketplace/item/3836295439951969/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Hyundai elantra GT Hatchback 4D,2013,119K miles,"Lebanon, OH","$7,200",https://www.facebook.com//marketplace/item/857082416276479/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Hyundai elantra,2014,137K miles,"Cincinnati, OH","$6,400",https://www.facebook.com//marketplace/item/1001330301223484/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota camry XLE Sedan 4D,2007,192K miles,"Cincinnati, OH","$3,900",https://www.facebook.com//marketplace/item/1555246121699596/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda accord Sport Sedan 4D,2017,147K miles,"Fairfield, OH","$9,000",https://www.facebook.com//marketplace/item/481458694373741/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Volkswagen jetta 2.5L SE Sedan 4D,2012,179K miles,"Fairfield, OH","$3,500",https://www.facebook.com//marketplace/item/478194458295191/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet cruze LS Sedan 4D,2018,116K miles,"Cincinnati, OH","$8,550",https://www.facebook.com//marketplace/item/340425789109033/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Volkswagen jetta 1.5T SEL Sedan 4D,2022,28K miles,"Cincinnati, OH","$21,500",https://www.facebook.com//marketplace/item/3165661963570995/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford focus Titanium Sedan 4D,2012,105K miles,"Cincinnati, OH","$5,495",https://www.facebook.com//marketplace/item/1199779637695875/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Kia rio LX Sedan 4D,2016,78K miles,"Cincinnati, OH","$4,800",https://www.facebook.com//marketplace/item/1888643511642220/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Audi a6 TDI Premium Plus Sedan 4D,2014,177K miles,"West Chester, OH","$11,900",https://www.facebook.com//marketplace/item/3660643690821012/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chevrolet cruze LT Sedan 4D,2011,122K miles,"Middletown, OH","$4,800",https://www.facebook.com//marketplace/item/1155498915737869/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Nissan altima 2.5 S Coupe 2D,2009,166K miles,"West Chester, OH","$4,700",https://www.facebook.com//marketplace/item/2177077902661198/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford focus SE Hatchback 4D,2016,105K miles,"Hamilton, OH","$4,950",https://www.facebook.com//marketplace/item/3618074858458129/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Chrysler 200C Sedan 4D,2016,126K miles,"West Chester, OH","$5,400",https://www.facebook.com//marketplace/item/439559788704488/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford focus Titanium Hatchback 4D,2012,101K miles,"Loveland, OH","$2,700",https://www.facebook.com//marketplace/item/825910985798094/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford focus SES Sedan 4D,2009,199K miles,"Loveland, OH",$900,https://www.facebook.com//marketplace/item/300666796464389/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda fit LX Hatchback 4D,2020,17K miles,"Monroe, OH","$13,500",https://www.facebook.com//marketplace/item/1181016206268122/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Volkswagen tiguan SE 4MOTION Sport Utility 4D,2021,72K miles,"Maineville, OH","$20,000",https://www.facebook.com//marketplace/item/1818891855262047/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Nissan 350z Enthusiast Roadster,2005,76K miles,"Dayton, OH","$7,800",https://www.facebook.com//marketplace/item/1216938773077193/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic LX Hatchback 4D,2020,61K miles,"Fairfield, OH","$13,050",https://www.facebook.com//marketplace/item/7797635230317847/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic LX Sedan 4D,2015,92K miles,"Cincinnati, OH","$10,800",https://www.facebook.com//marketplace/item/1186047922535629/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Ford fusion,2013,81K miles,"West Chester, OH","$10,495",https://www.facebook.com//marketplace/item/1153048649230687/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Buick lacrosse CXL Sedan 4D,2010,63K miles,"Miamisburg, OH","$6,995",https://www.facebook.com//marketplace/item/1009910210638977/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Honda civic Sport Sedan 4D,2022,34K miles,"Monroe, OH","$19,900",https://www.facebook.com//marketplace/item/508835294819298/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota avalon XLS Sedan 4D,2002,197K miles,"Cincinnati, OH","$3,999",https://www.facebook.com//marketplace/item/411707461205351/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Toyota prius,2013,170K miles,"Loveland, OH","$9,300",https://www.facebook.com//marketplace/item/3767391123579713/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
 Hyundai genesis 4.6 Sedan 4D,2010,174K miles,"Cincinnati, OH","$4,500",https://www.facebook.com//marketplace/item/1209286536915901/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A9fd50f66-a23f-44fc-9e01-aa264d7cf22f&__tn__=!%3AD,2024-07-10
