Model,Year,Miles,Location,Prices,Link,Scraped_On
 Honda civic LX Sedan 4D,2017,67K miles,"Milford, OH","$14,900",https://www.facebook.com//marketplace/item/996695234893504/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic EX-L Coupe 2D,2015,110K miles,"Dayton, OH","$9,000",https://www.facebook.com//marketplace/item/1251107125857421/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic LX Sedan 4D,2017,116K miles,"Cincinnati, OH","$10,900",https://www.facebook.com//marketplace/item/1120231435748018/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry xle fwd 2.5 l4,2015,122K miles,"Cincinnati, OH","$12,493",https://www.facebook.com//marketplace/item/1700224477382865/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai accent GLS Sedan 4D,2015,158K miles,"Lebanon, OH","$4,500",https://www.facebook.com//marketplace/item/481553407596758/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra GLS Sedan 4D,2013,140K miles,"Cincinnati, OH","$3,750",https://www.facebook.com//marketplace/item/1837986216710041/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry XLE Sedan 4D,2004,72K miles,"Middletown, OH","$4,900",https://www.facebook.com//marketplace/item/824151612949920/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Kia forte EX Sedan 4D,2014,142K miles,"Cincinnati, OH","$4,900",https://www.facebook.com//marketplace/item/492829293412340/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,2007,162K miles,"Cincinnati, OH","$4,999",https://www.facebook.com//marketplace/item/1514291236154545/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 S Sedan 4D,2015,144K miles,"Hamilton, OH","$4,300",https://www.facebook.com//marketplace/item/1481490152741960/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Scion Hatchback Coupe 2D,2012,97K miles,"Fairfield, OH","$8,500",https://www.facebook.com//marketplace/item/492303856692092/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,2001,146K miles,"Lexington, KY","$4,250",https://www.facebook.com//marketplace/item/992199025470453/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mazda mazda3 i Touring Sedan 4D,2010,20K miles,"Cincinnati, OH","$3,300",https://www.facebook.com//marketplace/item/360787467035302/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Kia optima EX Hybrid Sedan 4D,2013,124K miles,"Okeana, OH","$8,000",https://www.facebook.com//marketplace/item/426090980408522/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan rogue SV Sport Utility 4D,2017,174K miles,"Cincinnati, OH","$7,000",https://www.facebook.com//marketplace/item/1222170422528974/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota corolla CE Sedan 4D,2008,125K miles,"Lexington, KY","$4,500",https://www.facebook.com//marketplace/item/439113399039399/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet cruze 1LT Sedan 4D,2015,99K miles,"Walton, KY","$6,000",https://www.facebook.com//marketplace/item/405185942408723/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet cruze LTZ Sedan 4D,2015,141K miles,"Fairfield, OH","$5,000",https://www.facebook.com//marketplace/item/1134452914486473/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford focus S Sedan 4D,2018,135K miles,"Fairfield, OH","$4,500",https://www.facebook.com//marketplace/item/373487419081608/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford focus S,2015,85K miles,"Cincinnati, OH","$4,700",https://www.facebook.com//marketplace/item/983747710007037/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai genesis 3.8 Sedan 4D,2015,80K miles,"Fort Mitchell, KY","$13,500",https://www.facebook.com//marketplace/item/3027443880728716/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic LX Sedan 4D,2010,142K miles,"Cincinnati, OH","$5,425",https://www.facebook.com//marketplace/item/1016313170126431/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai sonata GLS Sedan 4D,2013,188K miles,"Newport, KY","$3,950",https://www.facebook.com//marketplace/item/765663485462008/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet sonic LT Sedan 4D,2015,88K miles,"Middletown, OH","$4,950",https://www.facebook.com//marketplace/item/1302406920719889/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet malibu,2015,106K miles,"Dayton, OH",·,https://www.facebook.com//marketplace/item/995128535174961/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan versa SV Sedan 4D,2015,143K miles,"Cincinnati, OH","$3,950",https://www.facebook.com//marketplace/item/7877960178918192/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra GLS Sedan 4D,2012,169K miles,"Middletown, OH","$4,000",https://www.facebook.com//marketplace/item/391484840560101/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Jetta volkswagen sport,2011,159K miles,"Cincinnati, OH","$4,500",https://www.facebook.com//marketplace/item/322391417601721/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan altima 2.5 SL Sedan 4D,2011,138K miles,"Cincinnati, OH","$4,850",https://www.facebook.com//marketplace/item/1223161655334163/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mazda mazda3 s Sport Sedan 4D,2010,140K miles,"Dayton, OH","$3,000",https://www.facebook.com//marketplace/item/810095661044665/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mitsubishi mirage g4 ES Sedan 4D,2017,113K miles,"Cincinnati, OH","$3,900",https://www.facebook.com//marketplace/item/475470058372275/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,2010,235K miles,"Cincinnati, OH","$3,500",https://www.facebook.com//marketplace/item/443854875064319/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford focus SE Hatchback 4D,2016,104K miles,"Hamilton, OH","$5,500",https://www.facebook.com//marketplace/item/1283917542580496/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda accord se,2011,159K miles,"Covington, KY","$5,950",https://www.facebook.com//marketplace/item/1025445862919955/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Kia sorento LX Sport Utility 4D,2013,110K miles,"Hamilton, OH","$5,900",https://www.facebook.com//marketplace/item/1377202246286061/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra GT Hatchback 4D,2014,180K miles · Dealership,"Cincinnati, OH","$3,999",https://www.facebook.com//marketplace/item/483431607432747/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan sentra GXE Sedan 4D,2002,35K miles · Dealership,"Franklin, OH","$5,500",https://www.facebook.com//marketplace/item/838370798213141/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet malibu LT Sedan 4D,2022,21K miles · Dealership,"Louisville, KY","$2,000",https://www.facebook.com//marketplace/item/840076304214411/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Volvo s60 2.5T Sedan 4D,2006,109K miles,"Cincinnati, OH","$5,500",https://www.facebook.com//marketplace/item/1329173724664523/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota corolla LE Sedan 4D,2005,221K miles,"Fort Mitchell, KY","$3,500",https://www.facebook.com//marketplace/item/455446850714554/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra,2013,,"Cincinnati, OH",$163,https://www.facebook.com//marketplace/item/1698777260529188/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford fiesta SE Hatchback 4D,2011,121K miles,"Cincinnati, OH","$3,000",https://www.facebook.com//marketplace/item/432315483108900/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 BMW 328xi,2010,115K miles,"Hamilton, OH","$6,100",https://www.facebook.com//marketplace/item/1110984763497178/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra GLS Sedan 4D,2013,171K miles,"Covington, KY","$3,500",https://www.facebook.com//marketplace/item/1522530998607443/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda accord EX Coupe 2D,2009,143K miles,"Cincinnati, OH","$8,000",https://www.facebook.com//marketplace/item/1598974714006891/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Audi a6 SUPERCHARGED,2014,180K miles,"Cincinnati, OH","$5,800",https://www.facebook.com//marketplace/item/1547832106165340/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford focus SE Hatchback 4D,2014,138K miles,"Fort Mitchell, KY","$6,000",https://www.facebook.com//marketplace/item/1175038763917268/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Any car,2022,,"Cincinnati, OH",$50,https://www.facebook.com//marketplace/item/452638040027785/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Jaguar s-type Sedan 4D,2008,83K miles,"Hamilton, OH","$8,650",https://www.facebook.com//marketplace/item/875513197722663/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet cruze L Sedan 4D,2016,101K miles,"Cincinnati, OH","$4,000",https://www.facebook.com//marketplace/item/1863976880770444/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota 4runner,2014,109K miles,"Cincinnati, OH","$21,000",https://www.facebook.com//marketplace/item/1150609162814785/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford focus SE Sedan 4D,2016,149K miles,"Fairfield, OH","$3,500",https://www.facebook.com//marketplace/item/2845483552283025/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford ranger regular cab Long Bed,2002,89K miles,"Cincinnati, OH","$5,500",https://www.facebook.com//marketplace/item/996422665052691/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Lexus IS 350 Sport Sedan 4D,2008,237K miles,"Cincinnati, OH","$6,500",https://www.facebook.com//marketplace/item/726398496192253/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Dodge avenger SE Sedan 4D,2014,93K miles,"Lexington, KY","$5,400",https://www.facebook.com//marketplace/item/434133896276988/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan murano awd s,2010,87K miles,"Cincinnati, OH","$1,000",https://www.facebook.com//marketplace/item/454546880829151/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Lexus IS 300 Sedan 4D,2002,138K miles,"Cincinnati, OH","$7,000",https://www.facebook.com//marketplace/item/826628242754764/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mazda mazda6 i Grand Touring Sedan 4D,2012,198K miles,"Cincinnati, OH","$2,700",https://www.facebook.com//marketplace/item/7697104893659305/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford taurus sel,2015,127K miles,"Cincinnati, OH","$7,100",https://www.facebook.com//marketplace/item/970201808044974/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Chevrolet cruze LT Sedan 4D,2013,103K miles,"West Union, OH","$4,200",https://www.facebook.com//marketplace/item/984519083384651/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford fusion SE Sedan 4D,2013,102K miles,"Florence, KY","$5,500",https://www.facebook.com//marketplace/item/862754982562427/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda civic EX Sedan 4D,2012,195K miles,"Lexington, KY","$4,800",https://www.facebook.com//marketplace/item/1001984057718921/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford fusion SEL Sedan 4D,2011,131K miles,"Blanchester, OH","$5,000",https://www.facebook.com//marketplace/item/1255017402548516/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Ford fiesta S Hatchback 4D,2016,125K miles,"Milford, OH","$4,350",https://www.facebook.com//marketplace/item/2667389183439145/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Toyota camry LE Sedan 4D,2007,195K miles · Dealership,"Cincinnati, OH","$3,400",https://www.facebook.com//marketplace/item/419609687653856/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Nissan leaf,2012,54K miles,"Cincinnati, OH","$7,995",https://www.facebook.com//marketplace/item/937821027990801/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Honda cr-v EX Sport Utility 4D,2009,118K miles,"Cincinnati, OH","$7,900",https://www.facebook.com//marketplace/item/3816481125342058/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Mazda mx-5 miata M-Edition Convertible 2D,1996,88K miles,"Cincinnati, OH","$6,500",https://www.facebook.com//marketplace/item/817212250371708/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Kia sorento LX Sport Utility 4D,2014,177K miles,"Cincinnati, OH","$5,445",https://www.facebook.com//marketplace/item/1060754712170264/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
 Hyundai elantra Limited Sedan 4D,2014,110K miles,"Fairborn, OH","$4,500",https://www.facebook.com//marketplace/item/1266508364318545/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A700a099f-a4ee-4112-b730-8d21a362b513&__tn__=!%3AD,2024-07-03
